PULocationID,pickup_hour,demand_mean,demand_median,demand_std,samples
40.67_-73.99,4,1.6666666666666667,1.0,1.1547005383792517,3
40.67_-73.99,5,1.0,1.0,,1
40.67_-73.99,6,1.0,1.0,0.0,5
40.67_-73.99,7,1.3333333333333333,1.0,0.5773502691896257,3
40.67_-73.99,8,1.1428571428571428,1.0,0.3779644730092272,7
40.67_-73.99,9,1.0,1.0,0.0,5
40.67_-73.99,10,1.0,1.0,,1
40.67_-73.99,11,1.0,1.0,,1
40.67_-73.99,12,1.0,1.0,0.0,2
40.67_-73.99,13,1.0,1.0,0.0,3
40.67_-73.99,15,1.0,1.0,,1
40.67_-73.99,16,1.0,1.0,0.0,2
40.67_-73.99,17,1.0,1.0,0.0,2
40.67_-73.99,18,1.0,1.0,0.0,3
40.67_-73.99,19,1.0,1.0,,1
40.67_-73.99,20,1.0,1.0,0.0,7
40.67_-73.99,21,1.0,1.0,0.0,7
40.67_-73.99,22,1.3333333333333333,1.0,0.816496580927726,6
40.67_-73.99,23,1.6666666666666667,1.0,1.632993161855452,6
40.67_-74.0,0,1.0,1.0,0.0,4
40.67_-74.0,1,1.0,1.0,,1
40.67_-74.0,2,1.0,1.0,,1
40.67_-74.0,6,1.0,1.0,0.0,2
40.67_-74.0,7,1.0,1.0,0.0,2
40.67_-74.0,9,1.0,1.0,0.0,2
40.67_-74.0,11,1.0,1.0,0.0,2
40.67_-74.0,12,1.0,1.0,,1
40.67_-74.0,13,1.0,1.0,,1
40.67_-74.0,16,1.0,1.0,,1
40.67_-74.0,17,1.0,1.0,0.0,2
40.67_-74.0,19,1.0,1.0,,1
40.67_-74.0,20,1.0,1.0,,1
40.67_-74.0,21,1.0,1.0,,1
40.67_-74.0,22,1.0,1.0,,1
40.67_-74.01,15,1.0,1.0,,1
40.67_-74.1,23,1.0,1.0,,1
40.68_-73.69,11,1.0,1.0,,1
40.68_-73.71,15,1.0,1.0,,1
40.68_-73.79,17,1.0,1.0,,1
40.68_-73.8,0,1.0,1.0,,1
40.68_-73.8,1,1.0,1.0,,1
40.68_-73.8,7,1.0,1.0,,1
40.68_-73.8,11,1.0,1.0,,1
40.68_-73.8,12,1.0,1.0,,1
40.68_-73.8,13,1.0,1.0,,1
40.68_-73.8,16,1.0,1.0,0.0,2
40.68_-73.8,19,1.0,1.0,,1
40.68_-73.81,6,1.0,1.0,,1
40.68_-73.81,10,1.0,1.0,0.0,2
40.68_-73.81,15,1.3333333333333333,1.0,0.5773502691896257,3
40.68_-73.81,18,1.0,1.0,,1
40.68_-73.81,20,1.0,1.0,,1
40.68_-73.83,18,1.0,1.0,,1
40.68_-73.84,12,1.0,1.0,,1
40.68_-73.85,2,1.0,1.0,,1
40.68_-73.85,4,1.0,1.0,,1
40.68_-73.85,23,1.0,1.0,,1
40.68_-73.86,18,1.0,1.0,,1
40.68_-73.89,12,1.0,1.0,,1
40.68_-73.89,21,1.0,1.0,,1
40.68_-73.91,8,1.0,1.0,,1
40.68_-73.91,19,1.0,1.0,,1
40.68_-73.92,0,1.0,1.0,,1
40.68_-73.92,6,1.0,1.0,,1
40.68_-73.92,19,1.0,1.0,,1
40.68_-73.92,20,1.0,1.0,,1
40.68_-73.93,0,1.0,1.0,,1
40.68_-73.93,1,1.0,1.0,,1
40.68_-73.93,2,1.0,1.0,0.0,2
40.68_-73.93,3,1.0,1.0,,1
40.68_-73.93,4,1.0,1.0,,1
40.68_-73.93,7,1.0,1.0,,1
40.68_-73.93,8,1.0,1.0,,1
40.68_-73.93,9,1.0,1.0,0.0,2
40.68_-73.93,12,1.0,1.0,,1
40.68_-73.93,17,1.0,1.0,,1
40.68_-73.93,22,1.0,1.0,,1
40.68_-73.93,23,1.0,1.0,0.0,2
40.68_-73.94,0,1.0,1.0,,1
40.68_-73.94,1,1.0,1.0,0.0,2
40.68_-73.94,2,1.0,1.0,0.0,2
40.68_-73.94,3,1.0,1.0,,1
40.68_-73.94,4,2.3333333333333335,3.0,1.1547005383792517,3
40.68_-73.94,5,1.5,1.5,0.7071067811865476,2
40.68_-73.94,6,1.0,1.0,,1
40.68_-73.94,7,1.0,1.0,,1
40.68_-73.94,8,1.0,1.0,,1
40.68_-73.94,9,1.0,1.0,,1
40.68_-73.94,11,1.0,1.0,,1
40.68_-73.94,13,1.0,1.0,,1
40.68_-73.94,19,1.0,1.0,0.0,2
40.68_-73.94,22,1.0,1.0,,1
40.68_-73.94,23,1.0,1.0,0.0,2
40.68_-73.95,0,1.0,1.0,0.0,5
40.68_-73.95,1,1.0,1.0,0.0,3
40.68_-73.95,2,1.5,1.5,0.5773502691896257,4
40.68_-73.95,3,2.3333333333333335,2.0,0.5773502691896258,3
40.68_-73.95,4,1.0,1.0,,1
40.68_-73.95,5,1.0,1.0,0.0,2
40.68_-73.95,7,1.0,1.0,0.0,2
40.68_-73.95,8,1.0,1.0,,1
40.68_-73.95,9,1.0,1.0,,1
40.68_-73.95,11,1.0,1.0,0.0,2
40.68_-73.95,15,1.0,1.0,0.0,2
40.68_-73.95,18,1.0,1.0,0.0,2
40.68_-73.95,19,1.0,1.0,0.0,2
40.68_-73.95,21,1.0,1.0,0.0,2
40.68_-73.95,22,1.0,1.0,0.0,2
40.68_-73.95,23,1.0,1.0,0.0,7
40.68_-73.96,0,1.0,1.0,0.0,10
40.68_-73.96,1,1.2,1.0,0.4472135954999579,5
40.68_-73.96,2,1.6,1.0,1.3416407864998738,5
40.68_-73.96,3,1.0,1.0,0.0,2
40.68_-73.96,6,1.0,1.0,,1
40.68_-73.96,7,1.0,1.0,0.0,2
40.68_-73.96,9,1.0,1.0,,1
40.68_-73.96,10,1.0,1.0,0.0,2
40.68_-73.96,11,1.0,1.0,0.0,2
40.68_-73.96,13,1.0,1.0,,1
40.68_-73.96,15,1.0,1.0,0.0,2
40.68_-73.96,17,1.0,1.0,0.0,2
40.68_-73.96,18,1.0,1.0,,1
40.68_-73.96,19,1.0,1.0,0.0,5
40.68_-73.96,20,1.0,1.0,,1
40.68_-73.96,21,1.0,1.0,0.0,5
40.68_-73.96,22,1.3333333333333333,1.0,0.5773502691896257,3
40.68_-73.96,23,1.3333333333333333,1.0,0.7071067811865476,9
40.68_-73.97,0,1.6428571428571428,1.5,0.744946343668492,14
40.68_-73.97,1,1.125,1.0,0.3535533905932738,8
40.68_-73.97,2,1.5,1.0,1.4142135623730951,8
40.68_-73.97,3,1.0,1.0,0.0,3
40.68_-73.97,4,2.0,2.0,,1
40.68_-73.97,5,1.0,1.0,0.0,2
40.68_-73.97,6,1.0,1.0,0.0,3
40.68_-73.97,7,1.2,1.0,0.4472135954999579,5
40.68_-73.97,8,1.2,1.0,0.4472135954999579,5
40.68_-73.97,9,1.0,1.0,0.0,5
40.68_-73.97,10,1.0,1.0,0.0,2
40.68_-73.97,11,1.0,1.0,0.0,4
40.68_-73.97,12,1.2,1.0,0.4472135954999579,5
40.68_-73.97,13,1.0,1.0,0.0,3
40.68_-73.97,14,1.0,1.0,0.0,5
40.68_-73.97,15,1.0,1.0,0.0,4
40.68_-73.97,16,1.2,1.0,0.4472135954999579,5
40.68_-73.97,17,1.1428571428571428,1.0,0.3779644730092272,7
40.68_-73.97,18,1.5,1.5,0.7071067811865476,2
40.68_-73.97,19,1.0833333333333333,1.0,0.28867513459481287,12
40.68_-73.97,20,1.0,1.0,0.0,8
40.68_-73.97,21,1.375,1.0,0.7440238091428449,8
40.68_-73.97,22,1.3636363636363635,1.0,0.674199862463242,11
40.68_-73.97,23,1.1818181818181819,1.0,0.6030226891555273,11
40.68_-73.98,0,2.0555555555555554,2.0,1.1099667309387473,18
40.68_-73.98,1,2.125,2.0,1.2464234547582247,8
40.68_-73.98,2,2.125,2.0,1.1259916264596033,8
40.68_-73.98,3,1.8,1.0,1.3165611772087666,10
40.68_-73.98,4,1.8333333333333333,1.5,1.1690451944500122,6
40.68_-73.98,5,1.1666666666666667,1.0,0.408248290463863,6
40.68_-73.98,6,1.25,1.0,0.5,4
40.68_-73.98,7,1.4,1.0,0.5477225575051662,5
40.68_-73.98,8,1.2222222222222223,1.0,0.44095855184409843,9
40.68_-73.98,9,1.1666666666666667,1.0,0.408248290463863,6
40.68_-73.98,10,1.2222222222222223,1.0,0.44095855184409843,9
40.68_-73.98,11,1.0,1.0,0.0,4
40.68_-73.98,12,1.2,1.0,0.4472135954999579,5
40.68_-73.98,13,1.1428571428571428,1.0,0.37796447300922725,7
40.68_-73.98,14,1.125,1.0,0.3535533905932738,8
40.68_-73.98,15,1.4285714285714286,1.0,0.5345224838248488,7
40.68_-73.98,16,1.3333333333333333,1.0,0.5,9
40.68_-73.98,17,1.4285714285714286,1.0,0.5345224838248488,7
40.68_-73.98,18,1.1818181818181819,1.0,0.40451991747794525,11
40.68_-73.98,19,1.0,1.0,0.0,7
40.68_-73.98,20,1.1538461538461537,1.0,0.3755338080994054,13
40.68_-73.98,21,1.7647058823529411,1.0,0.9701425001453319,17
40.68_-73.98,22,2.1052631578947367,2.0,1.1002392084403618,19
40.68_-73.98,23,1.6666666666666667,1.0,0.9074852129730301,18
40.68_-73.99,0,1.5714285714285714,1.0,0.7867957924694432,7
40.68_-73.99,1,1.1666666666666667,1.0,0.408248290463863,6
40.68_-73.99,2,1.0,1.0,0.0,4
40.68_-73.99,3,1.0,1.0,0.0,2
40.68_-73.99,4,1.5,1.5,0.5773502691896257,4
40.68_-73.99,5,1.0,1.0,0.0,2
40.68_-73.99,6,1.0,1.0,,1
40.68_-73.99,7,1.0,1.0,0.0,3
40.68_-73.99,8,1.0,1.0,0.0,4
40.68_-73.99,9,1.3333333333333333,1.0,0.5773502691896258,3
40.68_-73.99,10,1.0,1.0,0.0,2
40.68_-73.99,11,1.0,1.0,0.0,2
40.68_-73.99,13,1.0,1.0,,1
40.68_-73.99,14,1.0,1.0,0.0,5
40.68_-73.99,15,1.0,1.0,,1
40.68_-73.99,17,1.0,1.0,0.0,3
40.68_-73.99,18,1.0,1.0,0.0,2
40.68_-73.99,19,1.0,1.0,0.0,2
40.68_-73.99,20,1.2,1.0,0.4472135954999579,5
40.68_-73.99,21,1.0,1.0,0.0,3
40.68_-73.99,22,1.1666666666666667,1.0,0.408248290463863,6
40.68_-73.99,23,1.5,1.5,0.5773502691896257,4
40.68_-74.0,0,1.25,1.0,0.5,4
40.68_-74.0,1,1.4,1.0,0.8944271909999159,5
40.68_-74.0,2,1.5,1.5,0.7071067811865476,2
40.68_-74.0,3,1.0,1.0,,1
40.68_-74.0,4,1.0,1.0,,1
40.68_-74.0,5,1.0,1.0,0.0,3
40.68_-74.0,6,1.1,1.0,0.31622776601683794,10
40.68_-74.0,7,1.9444444444444444,2.0,0.9983646759294876,18
40.68_-74.0,8,2.466666666666667,2.0,1.6846647257229665,15
40.68_-74.0,9,1.3333333333333333,1.0,0.816496580927726,15
40.68_-74.0,10,1.4166666666666667,1.0,0.90033663737852,12
40.68_-74.0,11,1.0,1.0,0.0,4
40.68_-74.0,12,1.0,1.0,0.0,3
40.68_-74.0,13,1.0,1.0,0.0,6
40.68_-74.0,14,1.25,1.0,0.5,4
40.68_-74.0,15,1.5,1.0,1.0,4
40.68_-74.0,16,1.0,1.0,0.0,5
40.68_-74.0,17,1.25,1.0,0.4629100498862757,8
40.68_-74.0,18,1.3,1.0,0.48304589153964794,10
40.68_-74.0,19,1.0,1.0,0.0,9
40.68_-74.0,20,1.1428571428571428,1.0,0.3779644730092272,7
40.68_-74.0,21,1.0,1.0,0.0,3
40.68_-74.0,22,1.25,1.0,0.4629100498862757,8
40.68_-74.0,23,2.0,1.0,2.0,4
40.68_-74.01,0,1.0,1.0,,1
40.68_-74.01,1,1.0,1.0,0.0,2
40.68_-74.01,3,1.0,1.0,,1
40.68_-74.01,8,3.0,3.0,,1
40.68_-74.01,10,2.5,2.5,2.1213203435596424,2
40.68_-74.01,17,1.0,1.0,,1
40.68_-74.01,18,1.0,1.0,,1
40.68_-74.01,23,1.0,1.0,,1
40.69_-73.63,1,1.0,1.0,,1
40.69_-73.74,11,1.0,1.0,,1
40.69_-73.81,6,1.0,1.0,0.0,2
40.69_-73.81,7,1.0,1.0,0.0,2
40.69_-73.81,10,1.0,1.0,,1
40.69_-73.81,11,1.0,1.0,,1
40.69_-73.81,12,1.0,1.0,,1
40.69_-73.81,13,1.0,1.0,,1
40.69_-73.81,14,1.0,1.0,,1
40.69_-73.81,16,1.5,1.5,0.7071067811865476,2
40.69_-73.81,17,1.0,1.0,0.0,3
40.69_-73.81,18,1.0,1.0,0.0,2
40.69_-73.81,20,1.0,1.0,0.0,3
40.69_-73.81,22,1.0,1.0,,1
40.69_-73.82,3,1.0,1.0,,1
40.69_-73.82,7,1.0,1.0,,1
40.69_-73.83,0,1.0,1.0,,1
40.69_-73.83,9,1.0,1.0,,1
40.69_-73.84,7,1.0,1.0,,1
40.69_-73.85,3,1.0,1.0,,1
40.69_-73.85,8,1.0,1.0,,1
40.69_-73.85,23,1.0,1.0,,1
40.69_-73.86,0,1.0,1.0,,1
40.69_-73.91,0,1.0,1.0,,1
40.69_-73.91,3,2.0,2.0,,1
40.69_-73.91,18,1.0,1.0,,1
40.69_-73.92,0,1.0,1.0,0.0,3
40.69_-73.92,1,1.0,1.0,0.0,3
40.69_-73.92,2,1.0,1.0,,1
40.69_-73.92,7,1.0,1.0,0.0,4
40.69_-73.92,10,1.0,1.0,,1
40.69_-73.92,14,1.0,1.0,,1
40.69_-73.92,16,1.0,1.0,,1
40.69_-73.92,18,1.0,1.0,,1
40.69_-73.92,19,1.0,1.0,,1
40.69_-73.92,21,1.0,1.0,0.0,2
40.69_-73.92,22,1.0,1.0,,1
40.69_-73.93,0,1.0,1.0,0.0,3
40.69_-73.93,2,1.5,1.5,0.7071067811865476,2
40.69_-73.93,5,1.0,1.0,0.0,2
40.69_-73.93,6,1.0,1.0,,1
40.69_-73.93,8,1.0,1.0,,1
40.69_-73.93,11,1.0,1.0,,1
40.69_-73.93,12,1.0,1.0,,1
40.69_-73.93,21,1.0,1.0,,1
40.69_-73.93,22,1.0,1.0,,1
40.69_-73.93,23,1.0,1.0,,1
40.69_-73.94,0,1.0,1.0,0.0,2
40.69_-73.94,1,1.0,1.0,0.0,2
40.69_-73.94,3,1.0,1.0,,1
40.69_-73.94,4,1.0,1.0,,1
40.69_-73.94,10,1.0,1.0,,1
40.69_-73.94,11,1.0,1.0,,1
40.69_-73.94,14,1.0,1.0,,1
40.69_-73.94,20,1.0,1.0,0.0,3
40.69_-73.94,21,1.0,1.0,,1
40.69_-73.94,23,1.0,1.0,0.0,4
40.69_-73.95,0,1.0,1.0,0.0,4
40.69_-73.95,1,1.0,1.0,0.0,7
40.69_-73.95,2,2.0,2.0,,1
40.69_-73.95,3,2.3333333333333335,2.0,1.5275252316519468,3
40.69_-73.95,4,1.0,1.0,,1
40.69_-73.95,11,1.0,1.0,,1
40.69_-73.95,13,1.0,1.0,,1
40.69_-73.95,15,1.0,1.0,,1
40.69_-73.95,17,1.0,1.0,,1
40.69_-73.95,19,1.0,1.0,,1
40.69_-73.95,20,1.0,1.0,0.0,2
40.69_-73.95,21,1.0,1.0,0.0,3
40.69_-73.95,22,1.0,1.0,,1
40.69_-73.95,23,1.25,1.0,0.5,4
40.69_-73.96,0,1.0,1.0,0.0,7
40.69_-73.96,1,1.0,1.0,0.0,2
40.69_-73.96,2,1.0,1.0,0.0,2
40.69_-73.96,3,1.6666666666666667,1.0,1.1547005383792517,3
40.69_-73.96,4,1.0,1.0,,1
40.69_-73.96,6,1.0,1.0,,1
40.69_-73.96,7,1.0,1.0,,1
40.69_-73.96,8,1.0,1.0,0.0,3
40.69_-73.96,9,1.0,1.0,,1
40.69_-73.96,13,1.0,1.0,0.0,2
40.69_-73.96,14,1.0,1.0,0.0,2
40.69_-73.96,17,1.0,1.0,0.0,2
40.69_-73.96,18,1.0,1.0,,1
40.69_-73.96,19,1.0,1.0,0.0,3
40.69_-73.96,20,1.0,1.0,0.0,5
40.69_-73.96,21,2.0,2.0,,1
40.69_-73.96,22,1.0,1.0,0.0,6
40.69_-73.96,23,1.1666666666666667,1.0,0.408248290463863,6
40.69_-73.97,0,1.3636363636363635,1.0,0.9244162777371754,11
40.69_-73.97,1,1.0,1.0,0.0,7
40.69_-73.97,2,1.1428571428571428,1.0,0.3779644730092272,7
40.69_-73.97,3,1.5,1.0,1.0,4
40.69_-73.97,4,2.0,2.0,1.4142135623730951,2
40.69_-73.97,7,1.2,1.0,0.4472135954999579,5
40.69_-73.97,8,1.0,1.0,0.0,5
40.69_-73.97,9,1.0,1.0,0.0,6
40.69_-73.97,11,1.0,1.0,,1
40.69_-73.97,12,1.0,1.0,0.0,3
40.69_-73.97,13,1.5,1.5,0.7071067811865476,2
40.69_-73.97,14,1.0,1.0,0.0,2
40.69_-73.97,16,1.0,1.0,0.0,5
40.69_-73.97,17,1.0,1.0,0.0,4
40.69_-73.97,18,1.0,1.0,0.0,8
40.69_-73.97,19,1.1666666666666667,1.0,0.408248290463863,6
40.69_-73.97,20,1.0,1.0,0.0,5
40.69_-73.97,21,1.125,1.0,0.3535533905932738,8
40.69_-73.97,22,1.2,1.0,0.6324555320336759,10
40.69_-73.97,23,1.9166666666666667,2.0,1.0836246694508316,12
40.69_-73.98,0,1.2857142857142858,1.0,0.46880723093849547,14
40.69_-73.98,1,1.75,1.5,0.8864052604279183,8
40.69_-73.98,2,1.125,1.0,0.3535533905932738,8
40.69_-73.98,3,1.2857142857142858,1.0,0.48795003647426655,7
40.69_-73.98,4,1.0,1.0,0.0,4
40.69_-73.98,5,1.0,1.0,0.0,4
40.69_-73.98,6,1.0,1.0,0.0,11
40.69_-73.98,7,1.0909090909090908,1.0,0.30151134457776363,11
40.69_-73.98,8,1.2727272727272727,1.0,0.46709936649691375,11
40.69_-73.98,9,1.0,1.0,0.0,11
40.69_-73.98,10,1.0,1.0,0.0,5
40.69_-73.98,11,1.2857142857142858,1.0,0.48795003647426655,7
40.69_-73.98,12,1.0,1.0,0.0,9
40.69_-73.98,13,1.1428571428571428,1.0,0.3779644730092272,7
40.69_-73.98,14,1.1111111111111112,1.0,0.3333333333333333,9
40.69_-73.98,15,1.125,1.0,0.3535533905932738,8
40.69_-73.98,16,1.0,1.0,0.0,7
40.69_-73.98,17,1.2727272727272727,1.0,0.46709936649691375,11
40.69_-73.98,18,1.4615384615384615,1.0,0.6602252917735247,13
40.69_-73.98,19,1.5,1.0,0.8944271909999159,16
40.69_-73.98,20,1.4666666666666666,1.0,0.7432233529572065,15
40.69_-73.98,21,1.2857142857142858,1.0,0.6112498455021266,14
40.69_-73.98,22,2.0,1.5,1.3008872711759816,14
40.69_-73.98,23,1.8666666666666667,1.0,1.3557637102737476,15
40.69_-73.99,0,1.5625,1.5,0.6291528696058958,16
40.69_-73.99,1,1.3571428571428572,1.0,0.4972451580988469,14
40.69_-73.99,2,1.4545454545454546,1.0,0.8201995322647244,11
40.69_-73.99,3,1.8571428571428572,1.0,1.2149857925879117,7
40.69_-73.99,4,1.0,1.0,0.0,3
40.69_-73.99,5,1.5,1.5,0.7071067811865476,2
40.69_-73.99,6,1.375,1.0,0.7440238091428449,8
40.69_-73.99,7,2.235294117647059,2.0,1.393261092038472,17
40.69_-73.99,8,1.9444444444444444,1.0,1.6617574758359692,18
40.69_-73.99,9,2.0,2.0,1.1726039399558574,17
40.69_-73.99,10,1.5625,1.0,0.7274384280931732,16
40.69_-73.99,11,1.0769230769230769,1.0,0.2773500981126146,13
40.69_-73.99,12,1.3,1.0,0.4830458915396479,10
40.69_-73.99,13,1.4615384615384615,1.0,0.7762500258061849,13
40.69_-73.99,14,1.2727272727272727,1.0,0.6466697906828632,11
40.69_-73.99,15,1.1666666666666667,1.0,0.38924947208076155,12
40.69_-73.99,16,1.1,1.0,0.31622776601683794,10
40.69_-73.99,17,1.375,1.0,0.6191391873668904,16
40.69_-73.99,18,1.5714285714285714,1.0,0.85163062725264,14
40.69_-73.99,19,1.5263157894736843,1.0,1.0733344230135038,19
40.69_-73.99,20,1.3571428571428572,1.0,0.7449463436684919,14
40.69_-73.99,21,1.5833333333333333,1.5,0.6685579234215215,12
40.69_-73.99,22,1.411764705882353,1.0,0.6183469424008423,17
40.69_-73.99,23,1.8181818181818181,1.0,1.3322506426689291,22
40.69_-74.0,0,1.25,1.0,0.5,4
40.69_-74.0,1,1.0,1.0,0.0,5
40.69_-74.0,2,1.3333333333333333,1.0,0.5773502691896257,3
40.69_-74.0,3,1.0,1.0,,1
40.69_-74.0,5,1.0,1.0,0.0,2
40.69_-74.0,6,1.0,1.0,0.0,5
40.69_-74.0,7,1.8181818181818181,1.0,1.1677484162422844,11
40.69_-74.0,8,1.6428571428571428,1.0,0.928782731664065,14
40.69_-74.0,9,1.3076923076923077,1.0,0.8548504142651103,13
40.69_-74.0,11,1.0,1.0,0.0,2
40.69_-74.0,12,1.0,1.0,0.0,3
40.69_-74.0,13,1.0,1.0,0.0,2
40.69_-74.0,14,1.25,1.0,0.5,4
40.69_-74.0,15,1.0,1.0,0.0,2
40.69_-74.0,16,2.0,2.0,,1
40.69_-74.0,17,1.0,1.0,0.0,5
40.69_-74.0,18,1.1111111111111112,1.0,0.3333333333333333,9
40.69_-74.0,19,1.0,1.0,0.0,4
40.69_-74.0,20,1.4,1.0,0.5477225575051661,5
40.69_-74.0,21,1.0,1.0,0.0,7
40.69_-74.0,22,1.2,1.0,0.4472135954999579,5
40.69_-74.0,23,1.4,1.0,0.5477225575051662,5
40.69_-74.07,1,1.0,1.0,,1
40.69_-74.18,4,2.0,2.0,,1
40.69_-74.18,5,1.0,1.0,,1
40.69_-74.18,9,1.0,1.0,,1
40.69_-74.18,10,1.0,1.0,,1
40.69_-74.18,13,1.0,1.0,,1
40.69_-74.18,16,1.0,1.0,,1
40.69_-74.18,17,1.0,1.0,,1
40.69_-74.19,4,1.0,1.0,,1
40.69_-74.19,7,1.0,1.0,,1
40.69_-74.19,8,1.0,1.0,,1
40.69_-74.19,9,1.0,1.0,0.0,2
40.69_-74.19,12,1.0,1.0,0.0,2
40.69_-74.19,13,1.0,1.0,,1
40.69_-74.19,15,1.0,1.0,,1
40.69_-74.19,16,1.0,1.0,,1
40.69_-74.19,17,1.0,1.0,,1
40.69_-74.19,19,1.0,1.0,,1
40.69_-74.19,20,1.0,1.0,,1
40.69_-74.19,22,1.0,1.0,,1
40.69_-74.19,23,1.0,1.0,0.0,2
40.6_-73.75,0,1.0,1.0,,1
40.6_-73.75,3,1.0,1.0,,1
40.6_-73.76,6,1.0,1.0,,1
40.6_-73.76,7,1.0,1.0,,1
40.6_-73.77,23,1.0,1.0,,1
40.6_-73.78,12,1.0,1.0,,1
40.6_-73.9,8,1.0,1.0,,1
40.6_-73.91,9,1.0,1.0,,1
40.6_-73.99,3,1.0,1.0,,1
40.6_-73.99,22,1.0,1.0,,1
40.6_-74.0,16,1.0,1.0,,1
40.6_-74.0,19,1.0,1.0,,1
40.6_-74.0,21,1.0,1.0,,1
40.6_-74.1,3,1.0,1.0,,1
40.6_-74.23,18,1.0,1.0,,1
40.6_-74.23,19,1.0,1.0,,1
40.71_-73.69,20,1.0,1.0,,1
40.71_-73.78,6,1.0,1.0,,1
40.71_-73.78,7,1.0,1.0,,1
40.71_-73.78,19,1.0,1.0,,1
40.71_-73.79,11,1.0,1.0,,1
40.71_-73.8,5,1.0,1.0,,1
40.71_-73.8,9,1.0,1.0,,1
40.71_-73.8,10,1.0,1.0,,1
40.71_-73.8,16,1.0,1.0,,1
40.71_-73.8,17,1.0,1.0,,1
40.71_-73.81,10,1.0,1.0,,1
40.71_-73.81,13,1.0,1.0,0.0,3
40.71_-73.81,16,1.0,1.0,,1
40.71_-73.82,6,1.0,1.0,,1
40.71_-73.82,7,1.0,1.0,0.0,2
40.71_-73.82,8,1.0,1.0,,1
40.71_-73.82,9,1.0,1.0,,1
40.71_-73.82,10,1.0,1.0,0.0,2
40.71_-73.82,14,1.0,1.0,,1
40.71_-73.82,15,1.0,1.0,,1
40.71_-73.82,16,1.0,1.0,,1
40.71_-73.82,18,1.0,1.0,,1
40.71_-73.82,19,1.0,1.0,,1
40.71_-73.82,20,1.0,1.0,0.0,3
40.71_-73.82,22,1.0,1.0,0.0,2
40.71_-73.83,3,1.0,1.0,0.0,2
40.71_-73.83,6,1.0,1.0,,1
40.71_-73.83,15,1.0,1.0,0.0,3
40.71_-73.83,23,1.0,1.0,,1
40.71_-73.84,19,1.0,1.0,,1
40.71_-73.85,2,1.0,1.0,,1
40.71_-73.85,6,1.0,1.0,,1
40.71_-73.85,23,1.0,1.0,,1
40.71_-73.86,5,1.0,1.0,,1
40.71_-73.86,6,1.0,1.0,,1
40.71_-73.86,22,1.0,1.0,,1
40.71_-73.9,2,1.0,1.0,,1
40.71_-73.9,10,1.0,1.0,,1
40.71_-73.9,12,1.0,1.0,,1
40.71_-73.9,20,1.0,1.0,,1
40.71_-73.9,22,1.0,1.0,,1
40.71_-73.91,4,1.0,1.0,,1
40.71_-73.92,0,1.0,1.0,,1
40.71_-73.92,1,1.5,1.5,0.7071067811865476,2
40.71_-73.92,2,1.25,1.0,0.5,4
40.71_-73.92,3,1.5,1.5,0.7071067811865476,2
40.71_-73.92,4,1.0,1.0,,1
40.71_-73.92,7,1.0,1.0,,1
40.71_-73.92,8,1.0,1.0,,1
40.71_-73.92,13,1.0,1.0,,1
40.71_-73.92,21,1.0,1.0,,1
40.71_-73.92,23,1.0,1.0,0.0,3
40.71_-73.93,0,1.0,1.0,0.0,4
40.71_-73.93,1,1.0,1.0,0.0,2
40.71_-73.93,2,2.0,2.0,,1
40.71_-73.93,3,1.0,1.0,0.0,7
40.71_-73.93,4,1.3333333333333333,1.0,0.5773502691896257,3
40.71_-73.93,5,1.0,1.0,,1
40.71_-73.93,17,1.0,1.0,,1
40.71_-73.93,18,1.0,1.0,,1
40.71_-73.93,19,2.0,2.0,,1
40.71_-73.93,20,1.0,1.0,0.0,2
40.71_-73.93,23,1.0,1.0,0.0,4
40.71_-73.94,0,1.2307692307692308,1.0,0.5991446895152781,13
40.71_-73.94,1,1.75,1.5,0.8864052604279183,8
40.71_-73.94,2,1.5454545454545454,1.0,0.8201995322647244,11
40.71_-73.94,3,1.6666666666666667,1.5,0.816496580927726,6
40.71_-73.94,4,2.0,2.0,1.4142135623730951,2
40.71_-73.94,5,1.25,1.0,0.5,4
40.71_-73.94,6,1.5,1.5,0.7071067811865476,2
40.71_-73.94,7,1.0,1.0,0.0,3
40.71_-73.94,8,1.0,1.0,0.0,2
40.71_-73.94,9,1.0,1.0,0.0,3
40.71_-73.94,11,1.0,1.0,,1
40.71_-73.94,12,1.0,1.0,0.0,2
40.71_-73.94,16,1.0,1.0,0.0,2
40.71_-73.94,17,1.0,1.0,0.0,3
40.71_-73.94,18,1.0,1.0,,1
40.71_-73.94,19,1.0,1.0,0.0,4
40.71_-73.94,20,1.0,1.0,0.0,8
40.71_-73.94,21,1.1,1.0,0.31622776601683794,10
40.71_-73.94,22,1.1428571428571428,1.0,0.3779644730092272,7
40.71_-73.94,23,1.2727272727272727,1.0,0.6466697906828632,11
40.71_-73.95,0,1.9047619047619047,1.0,1.5134319246256802,21
40.71_-73.95,1,2.4,2.0,1.7647338933351153,15
40.71_-73.95,2,2.5555555555555554,2.0,1.3333333333333333,9
40.71_-73.95,3,1.8,1.0,1.082325538564332,15
40.71_-73.95,4,2.125,2.0,1.1259916264596033,8
40.71_-73.95,5,1.3333333333333333,1.0,0.5163977794943223,6
40.71_-73.95,6,2.0,2.0,0.816496580927726,4
40.71_-73.95,7,1.0,1.0,0.0,3
40.71_-73.95,8,2.0,2.0,,1
40.71_-73.95,9,1.0,1.0,0.0,2
40.71_-73.95,10,1.0,1.0,0.0,3
